CC NO.,SUBJECT,DATE,PDF_NAME,TYPE
102,"Stoppage of 15663/64 Agartala-Silchar Express at Jogendra Nagar, Manu & Jirania",17.05.2023,102.pdf,ST
101,Extension of 08414/13 (68414/13) Puri-Talcher Passenger Special upto Sunakhani,17.05.2023,CC%20101.pdf,EX
100,Stoppage of 12027/28 Chennai Central-Bengaluru Shatabdi Express at Jolarpettai and change in timings of the same. ,16.05.2023,cc%20100.pdf,ST
99A,Modification in message no. CC 99 ,16.05.2023,cc%2099A.pdf,MO
99,"Increase in stoppage time of 20171/72 Rani Kamlapati Habibganj-H. Nizamuddin Vande-Bharat Express at Lakshmibai Jhansi, Gwalior and Agra Cantt. ",15.05.2023,CC%2099.pdf,IN
98,"Stoppage of train service at Buxar, Raghunathpur, Chausa, Sikaria Halt and Durgauti",15.05.2023,CC%2098.pdf,ST
97,Stoppage of 12567/68 Patna-Saharsa Rajya Rani Express & 18625/26 Purnea Court-Hatia  Express at New Barauni,15.05.2023,CC%2097.pdf,ST
96,Stoppage of 19167/68 Ahmedabad-Varanasi Express at Babina,12.05.2023,CC%2096.pdf,ST
95,Extension of 05515/16 Saharsa-Lalitgram Special & 05579/80 Darbhanga-Jhanjharpur Special upto Forbesganj,10.05.2023,CC%2095%20EXTENSION%20OF.pdf,EX
94,Introduction of train service between Fatuha and Hilsa,10.05.2023,CC%2094%20FATUHA%20TO%20HILSA.pdf,IN
93,Stoppage of 15553/54 Bhagalpur-Jaynagar Express at Bachhwara,09.05.2023,CC%2093.pdf,ST
92,Stoppage of 13005/06 Howrah-Amritsar Mail and 14649/50 Jaynagar-Amritsar Saryu-Yamuna Express at Kartarpur,09.05.2023,CC%2092%20stoppage%20at%20Kartarpur.pdf,ST
91,Stoppage of 18011/12 Howrah-Chakradharpur Express at Bishnupur and 12827/28 Howrah-Purulia Express at Ondagaram,09.05.2023,CC%2091.pdf,ST
90,"Extension of 12891/92 Bangriposi-Bhubaneswar Express upto Puri and stoppage at Buramara, Kuchai and Jamsole",08.05.2023,CC%2090.pdf,EX
89,Extension of 09603/04 Jaipur-Loharu Passenger Special upto Bhatinda & 09705/06 Jaipur-Sadulpur Passenger Special upto Sriganganagar,08.05.2023,CC-89.pdf,EX
88,Stoppage of 11057/58 Chhatrapati Shivaji Maharaj (T)-Amritsar Express and 13201/02 Lokmanya Tilak (T)-Patna Express at Devlali,28.04.2023,CC%2088.pdf,ST
87,Extension of 09481/82 (59481/82) Mahesana-Patan Passenger upto Bhildi and change in timings and increase in frequency of 09483/84(59483/84) Mehsana-Patan Passenger Special from 5 days a week to daily,28.04.2023,CC%2087.pdf,EX
86R,Stoppage of 18616 Howrah-Hatia Kriya Yoga Express at Torang,16.11.2023,86%20R%20Torang.pdf,ST
86Q,Stoppage of 18181/82 Tatanagar-Thawe Express at Joychandi Pahar and 18615 Howrah-Hatia Kriya Yoga Express at Torang,08.11.2023,CC%2086Q.pdf,ST
86P,Stoppage of 15027/28 Hatia-Gorakhapur Maurya Express & 12817/18 Hatia-Anand Vihar (T) Jharkhand Swarna Jayanti Express at Jhalida and 18011/12 Howrah-Chakradharpur Express at Salboni,09.10.2023,CC-86%20P%20(Jhalida%20%26%20Salboni)%20message.pdf,ST
86O,Stoppage of 13105/05 Sealdah-Ballia Express at Panagarh,26.09.2023,CC-80(O).pdf,ST
86N,"Stoppage of train services at Panagarh, Kotshla, Barabhum & Siuri",25.09.2023,CC-86N.pdf,ST
86M,Stoppage of 08670 Bhojudih-Adra MEMU at Santaldih,21.09.2023,CC%2086%20M.pdf,ST
86L,Stoppage of 13415/16 Malda Town-Patna express & 13420 Muzaffarpur-Bhagalpur Jansewa Express at Abhaipur,20.09.2023,CC86L.pdf,ST
86K,Stoppage of 18011/12 Howrah-Chakradharpur Express at Chandrakona Road and 13163/64 Sealdah-Saharsa Hatebazare Express at Eklakhi,12.09.2023,CC-86K-2023-STOP-CHANDRAKONA-EKLAKHI.pdf,ST
86I,Stoppage of 13141 Sealdah-Alipurduar Teesta Torsha Express at Dalkolha & 15047/15048 Kolkata-Gorakhpur Purbanchal Express at Panagarh,31.08.2023,CC%2086I.pdf,ST
86H,Stoppage of 12021/12022 Howrah-Barbil Janshatabdi Express at Jhargarm,30.08.2023,CC%2086H.pdf,ST
86G,Stoppage of 13147/13148 Sealdah-Bamanhat Uttarbanga Express at Kumedpur,30.08.2023,CC%2086G.pdf,ST
86F,Stoppage of 12827/28 Howrah-Purulia Express at Jhantipahari and 18615 Howrah-Hatia Kriya yoga Express at Suisa,30.08.2023,CC%2086F.pdf,ST
86E,"Stoppage of train services at Barabhum, Santadih, Jhalda and Kotshila",10.07.2023,CC%2086E.pdf,ST
86D,Stoppage of 13149/13150 Sealdah-Alipurduar Kanchankanya Express at Naxalbari,23.05.2023,CC%2086D.pdf,ST
86C,"Stoppage of train services at Bardhaman, Mankar, Panagarh",09.05.2023,CC%2086C.pdf,ST
86B,Stoppage of 14003/14004 Malda Town-New Delhi Express & 15647/15648 Guwahati-Lokmanya Tilak(T) Express at Abhaipur,02.05.2023,CC%2086B.pdf,ST
86A,"Stoppage of train services at Harishandrapur, Eklakhi and Samsi",28.04.2023,CC-86A.pdf,ST
86,Stoppage of 13141/42 Sealdah-New Alipurduar Tessta Torsha Express at Belakoba and 12345/46 Howrah-Guwahati Saraighat Express at Dhupguri,28.04.2023,CC%2086.pdf,ST
85,Introduction of 22895/96 Howrah-Puri Vande Bharat Express,16.05.2023,CC-85-2023-INTRO-HWH-PURI%20VANDE%20BHARAT%20EXP%20(1).pdf,IN
84,Introduction of train service between Pratapnagar-Alirajpur and 09181/82 Pratapnagar-Chhota Udepur Passenger Special,25.04.2023,CC-84-2023-INTRO-PRATAPNAGAR-ALIRAJPUR%20ETC_%20(1).pdf,IN
83F,"Stoppage of train service at Bhojudih, Khalari, Tinpahar, Garhwa Town, Chandil, Katrasgarh & Pokla",21.08.2023,CC-83F.pdf,ST
83E,"Stoppage of train service over Barwadih, Latehar &  Chhipadohar",05.08.2023,CC-83E-2023-STOP-BARWADIH-LATEHAR-CHHIPODAHAR.pdf,ST
83D,Stoppage of 15027 Hatia-Gorakhpur Maurya Express & 18449 Puri-Patna Badyanathdham Express at Vidyasagar,29.05.2023,CC%2083%20D.pdf,ST
83C,Stoppage of 13425/26 Malda-Surat Express & 12835/36 Hatia-SMVT Bengaluru at Bano,12.05.2023,CC-83C.pdf,ST
83B,"Stoppage of train services at Rajkharsawan, Sini, Haidarnagar & Untari Road",04.05.2023,CC-83B-2023-STOP-SINI-RAJKHARSAWAN%20ETC.pdf,ST
83A,Stoppage of train services at Jamtara,27.04.2023,CC-83A-2023-STOP-JAMTARA.pdf,ST
83,Stoppage of train services at Chandil and Khalari,25.04.2023,CC-83-2023-STOP-CHANDIL-KHALARI.pdf,ST
82,Extension of 14159/60 & 14261/62 Gaya-Pt. Deen Dayal Upadhyay Ekatma Express upto Gaya,25.04.2023,CC-82-2023-EXT-EKTMATA%20EXPRESS%20TO%20GAYA%20(1).pdf,EX
81A,"Additional stoppage of Danapur-Jogbani Express & Jogbani-Saharsa Express at Raghopur, Narpatganj & Ghoghardiha",17.05.2023,81%20(A).pdf,AD
81,Introduction of Danapur-Jogbani Express and Jogbani-Saharsa Express,21.01.2023,CC%2081%20(1).pdf,IN
80,Introduction of 20633/34 Kasargod-Thiruvananthapuram Vande Bharat Express,21.04.2023,CC-80-2023-INTRO-KASRAGOD-TVC%20VB%2022-Apr-2023%2013-18-17%20(1).pdf,IN
79,Stoppage of 18005/06 Howrah-Jagdalpur at Ambodala,22.04.2023,CC-79-2023-STOP-%20AMBODALA%20(1).pdf,ST
78,Stoppage of train services at Chandod,20.04.2023,78%20CHANDOD.pdf,ST
77,Introduction of 01065/66 Dhule-Dadar Express,20.04.2023,CC-77-2023-INTRO-DHULE-DADAR.pdf,IN
76,Stoppage of train service at Ratnipora,17.04.2023,CC-76-2023-STOP-RATNIPORA%20(1).pdf,ST
75,Stoppage of 12011/12 New Delhi-Kalka Shatabdi Express at Sonipat,17.04.2023,CC-75-2023-STOP-SONIPAT%20(1).pdf,ST
73,Introduction of 14527/28 Bhatinda-Sri Ganganagar Express,12.04.2023,CC%2073.pdf,IN
72,Introduction of Ranchi- Giridih Express,11.04.2023,CC%2072.pdf,IN
71,Introduction of 01891/01892 MEMU train between Gwalior and Etawah via Bhind,11.04.2023,CC-71.pdf,IN
70,Introduction of 20977/78 Ajmer-Delhi Cantt. Vande Bharat Express,10.04.2023,CC%2070.pdf,IN
69,"Operation of 12467/68 Jaipur-Jaisalmer Express, 14703/04 Lalgarh-Jaisalmer Express, 15013/14 Kathgodam-Jaisalmer Express and 22931/32 Bandra (T)-Jaisalmer Express via Ashapura Gomat-Pokhran Ramdevra section along with commercial stoppages at Pokhran.",07.04.2023,CC%2069.pdf,OP
68,Introduction of 20701/02 Secunderabad-Tirupati Vande Bharat Express,06.04.2023,CC%2068.pdf,IN
67,Introduction of train between Tambaram and Sengottai,06.04.2023,CC%2067.pdf,IN
66,Introduction of 10 pairs of MMTS Service on Secunderabad Medhchal section & extension of trains upto Umdanagar,05.04.2023,CC%2066.pdf,IN
65A,Change in timings of 12189/90 H. Nizamuddin-Jabalpur Express and stoppage of 12001/02 Rani Kamlapati-New Delhi Shatabdi Express at Bina,31.03.2023,CC%2065%20A.pdf,CH
65,Stoppage of 20171/72 Rani Kamlapati-H. Nizamuddin Vande Bharat Express,31.03.2023,CC%2065.pdf,ST
64,Introduction of 08555/56 Bhadrak-Nayagarh Town MEMU Special,29.03.2023,CC%2064.pdf,IN
63,Change in timing of 11003/04 Swatrantrawadi-Dadar Express,29.03.2023,CC%2063.pdf,CH
62,Extension of 17643/44 Chengalpattu-Kakinada Port Express upto Puducherry and stoppage 16111/12 Tirupati-Puducherry Express at Villianur,29.03.2023,CC%2062.pdf,EX
61,Stoppage of 11755/56 Itwari- Rewa Express ,28.03.2023,CC%2061.pdf,ST
60,Stoppage of 13351/52 Dhanbad-Alappuzha Express at Attabira,24.03.2023,CC%2060.pdf,ST
59,"Stoppage of 11107/08 Gwalior-Banaras Express, 15017/18 Lokmanya Tilak (T)-Gorakhpur Express and 11071/72 Lokmanya Tilak (T)-Banaras Express  at Dabhaura",24.03.2023,cc%2059%20dabhaura%20(1).pdf,ST
58V,"Stoppage of train services at Ramganj Mandi, Digod, Keshorai Patan and Bundi",19.09.2023,CC-58V.pdf,ST
58U,"Stoppage of train services at Kharia Khangar, Umed, Dundara, Luni and Marwar Mathaniya",19.09.2023,CC-58U.pdf,ST
58T,"Stoppage of train services at Khajwana, Gotan, Renwal, Phulera, Dahar Ka Balaji, Merta Road, Phulera and Nagaur",19.09.2023,CC-58T-2023-STOP-GOTAN-KHAJWANA-NAGORE%20ETC.pdf,ST
58S,"Stoppage of 12471/72 Bandra (T)-Shri Mata Vaishno Devi Katra Swaraj Express at Gangapur City, 12937/38 Gandhidham-Howrah Express at Shri Mahabirji, 13237/38 Patna-Kota Express at Narayanpur Tatwara, 16311/12 Shri Ganganagar-Kochuveli Express at Lalgarh and Kishangarh",19.09.2023,CC-58S.pdf,ST
58R,Stoppage of 22981/82 Kota-Shri Ganganagar Express & 22997/98 Jhalawar-Shri Ganganagar Express,12.09.2023,CC%2058R%20nawa%20city%20stoppage.pdf,ST
58Q,Stoppage of 12181/82 Ajmer-Jabalpur Express at Atru and 06615/16 Nagda-Kota MEMU special at Talavli,01.08.2023,CC-58%20Q%20STOP%20ATRU%20%26%20TALAVLI.pdf,ST
58P,Stoppage of 14887/88 Rishikesh-Barmer Express & 14707/08 Bikaner-Dadar Express at Deshnok,13.07.2023,CC-58P-2023-STOP-DESHNOK.pdf,ST
58O,"Stoppage of 14665/66 Jaisalmer –Jammu Tawi Express, 14661/62 Barmer-Jammu Tawi Express at Barmer",09.06.2023,CC-58O-2023-STOP-%20Kuchaman%20city.pdf,ST
58N,Stoppage of 19817/18 Ratlam-Agra Express at Upar Mal ,19.05.2023,cc%2058N%20uparmal%20stoppage.pdf,ST
58M,Stoppage of 22987/88 Ajmer-Agra Fort Express at Bandikui ,18.05.2023,CC%2058%20M.pdf,ST
58L,Stoppage of 14887/88 Barmer-Rishikesh Express at Manaksar,11.05.2023,CC%2058L%20stoppage%20at%20Manaksar.pdf,ST
58K,Stoppage of 12475/76 Hapa-Shri Mata Vaishno Devi Katra Express at Bhawanimandi and 12969/70 Jaipur-Coimbatore Express at Chau Mahala,09.05.2023,CC%2058%20K.pdf,ST
58J,Stoppage of 14803/04 Jaisalmer-Sabarmati Express at Marwar Mathaniya and Osiyan,05.05.2023,CC%2058%20J.pdf,ST
58I,Stoppage of 22483/84 Jodhpur-Gandhidham Express at Modran,26.04.2023,CC-58I-2023-STOP-MODRAN.pdf,ST
58H,Stoppage of 19223/24 Ahmedabad-Jammu Tawi Express at Gotan,20.04.2023,CC%2058H%20gotan%20stoppage.pdf,ST
58G,"Stoppage of 14813/14 Jodhpur-Bhopal Express at Gotan & Jalsu, 12489/90 Bikaner-Dadar Express at Merta Road and 12323/24 Barmer-Howrah Express at Degana",19.04.2023,CC%2058G%20Gotan%20Jalsu%20Merta%20road%20Degana.pdf,ST
58F,Stoppage of 22983/84 Kota-Indore Express at Antah and 19223/24 Ahmedabad-Jammutawi Express at Pindwara,10.04.2023,58f.pdf,ST
58E,Stoppage of 22483/84 Jodhpur-Gandhidham Express at Samdari,05.04.2023,CC%2058%20E%20(1).pdf,ST
58D,Stoppage of 16311/12 Shri Ganganagar-Kochuveli Express at Falna,03.04.2023,CC%2058%20D%20(1).pdf,ST
58C,"Stoppage of train service at  Kanakpura, Harnoda &  Bijainagar",31.03.2023,CC%2058%20C.pdf,ST
58B,Stoppage of 22965/66 Bhagat ki Kothi-Bandra at Pali Marwar,29.03.2023,CC%2058%20B.pdf,ST
58A,"Stoppage of train service at Marwar Lohawat, Jawai Bandh and Rani ",29.03.2023,CC%2058%20A.pdf,ST
58,Stoppage of train services over NWR,24.03.2023,CC%2058.pdf,ST
57,Stoppages over SECR,17.03.2023,CC%2057%20(1).pdf,ST
55,16345/46 LTT-TVC Netravati Express and 16335/36  Gandhidham-Nagarcoil Express at Canacona,21.03.2023,CC%2055%20(1).pdf,16
54,Extension of 07823 Dallirajhara-Keoti DEMU and 08816 Keoti-Raipur DEMU service upto Antagarh,22.03.2023,CC%2054%20(1).pdf,EX
53K,Stoppage of train services over CR & KRCL,18.08.2023,CC-53K.pdf,ST
53L,"Stoppage of train services at Kasara, Pimpalkhuti and Khed",18.08.2023,CC-53L.pdf,ST
53K,"Stoppage of train services at Masur, Satara, Karjat, Lonavala, Roha, Bhigwan and Sangmeshwar Road", ,CC-53K.pdf,ST
53J,"Stoppage of train services at Barsi Town, Shegaon, Jalamb, Jeur, Kem, Madha and Targaon",17.08.2023,CC-53J.pdf,ST
53I,"Stoppage of train services at Hotgi, Kalyan, Kopargaon, Kanhegaon and Nagpur",17.08.2023,CC-53I.pdf,ST
53G,Stoppage of 12389/90 Gaya-Chennai Express at Nagbhir,05.04.2023,CC%2053%20G.pdf,ST
53F,Stoppage of 17307/08 Mysore-Bagalkot Basava Express at Akalkot Road,03.04.2023,,ST
53E,Stoppage of11753/54 Itwari-Rewa Express at Bhandara Road,31.03.2023,CC%2053%20E.pdf,ST
53D,"Stoppage of 13201/02 Patna-Lokmanya Tilak (T) Express, 11071/72 Lokmanya Tilak (T)-Banaras Kamanyani Express and 22537/38 Lokmanya Tilak (T)-Gorakhpur Kushinagar Express at Nandgaon",29.03.2023,CC%2053%20D.pdf,ST
53C,Stoppage of train services over CR,28.03.2023,CC%2053%20C.pdf,ST
53B,Stoppage of train services over CR,27.03.2023,CC%2053B.pdf,ST
53A,Stoppage of train services over WR,24.03.2023,CC%2053A.pdf,ST
53,"Stoppage of 22141/42 Nagpur-Pune Express, 12421/22 Nanded Amritsar Express and 12751/52 Nanded-Jammu Tawi Express at Shegaon, 11039/40 Kolhapur-  Gondia Express  at Jalamb",21.03.2023,CC%2053%20(1).pdf,ST
52,20643/44 Coimbatore- MGR Chennai Vande Bharat Express,06.04.2023,CC%2052.pdf,20
51,Change in days of operation of 22435/36 New Delhi-Varanasi Vande Bharat Express,22.03.2023,CC%2051%20(1).pdf,CH
50,Stoppage of 18005/06 Howrah-Jagdalpur Express & 18451/52 Hatia-Puri Express at Garpos,15.03.2023,CC%2050.pdf,ST
49A,Closure of train operation on Dholpur-Sirmutra & Mohri-Tantpur Secction,28.03.2023,CC%2049A.pdf,CL
49,Closure of Mathura-Vrindavan NG section for gauge conversion,15.03.2023,CC%2049.pdf,CL
48,Introduction of a new Special service between Patna and Rajgir and increase in frequency of 13331/13332 Dhanbad-Patna Express from 06 days a week to Daily.,10.03.2023,CC-48-2023-INF-13331-32%20EXPRESS%20TO%20DAILY.pdf,IN
47,Change in timings of 10108 Mangalore-Madgaon Express and 50103 Diva-Ratnagiri Passenger.,07.03.2023,CC%2047.pdf,CH
45,Stoppage of 12985/86 Jaipur-Delhi Sarai Rohilla Express at Dausa and 20489/90 Barmer-Mathura Express at Baswa,06.03.2023,CC%2045.pdf,ST
44,"Stoppage of 19609/10 at Gangrar, and 12719/20 Jaipur-Hyderabad Express and 17019/20 Jaipur-Hyderabad Express at Nimbahera",03.03.2023,CC%2044.pdf,ST
43,"1. Introduction of Nainpur-Mandla Fort Passenger with the Rake of Chhindwara-Nainpur Passenger.
  2. Introduction of new train no. 11756/11755 Rewa-Itwari Express (4-days in a week) via Jabalpur - Nainpur - Chhindwara – Itwari.
  3. Introduction of Jabalpur -Gondia Passenger (Daily)
  4. Extension of Train no. 14624/14623 Firozpur Cantt. - Chhindwara Patalkot Express upto Seoni
  5. Extension of Train no. 19343/09590 (regular 59396) Penchvalley Express up to Seoni, and
  6. Extension of 07813/14 Tumsar – Tirodi DEMU Passenger Special upto Balaghat.",01.03.2023,CC%2043.pdf,1.
42,Introduction of two pairs of DEMU services between Kalaburagi and Bidar (6 days a week).,28.02.2023,CC%2042.pdf,IN
41E,"Stoppage of train services at Bhatkal, Saidpur, Gokak Road, Annegiri, Sisvanhalli",28.03.2023,CC-41E-2023-STOP-BHATKAL-SAIDAPUR.pdf,ST
41D,Stoppage of 12201/02 LTT-Kochuveli Express at Ankola and 16345/46 LTT-TVC Express at Bhatkal,06.03.2023,CC%2041%20D.pdf,ST
41C,12201/02 Kochuveli-Lokmanya Tilak (T) Garib Rath Express at Byndoor Mookambika Road,03.03.2023,CC%2041%20C.pdf,12
41B,Stoppages over SWR & KRCL,02.03.2023,CC%2041%20B.pdf,ST
41A,Stoppages over SWR & KRCL,01.03.2023,CC%2041%20A.pdf,ST
41,"Stoppage of 14805/06 Yesvantpur-Barmer Express at Birur, 17309/10 Yesvantpur-Vasco-Da-Gama Express at Kadur, 16345/46 Lokmanya Tilak(T)-Trivendrum Central Express at Kundapura 12619/20 Lokmanya Tilak (T) Mangalore Matsayagandha Express at Barkur, 16220 Tirupati-Chamrajnagar Express at Kamasamundram, 17209/10 Bangaluru-Kakinada Seshadri Express at Tyakal, 22678 Kochuveli-Yesvantpur Express at Bangarapet and 17303/04 Hubballi Karatagi Express at Banni Koppa","28.02.2023",CC%2041.pdf,ST
40P,Stoppage of 16031/32 MGR Chennai-SVD Katra Andman Express at Sorai and 19413/14 Ahmedabad-Kolkata Express at Shujalpur,19.09.2023,CC-40P-2023-STOP-SORAI-SHUJALPUR.pdf,ST
40O,Stoppage of 15159/60 Chhapra-Durg Sarnath express & 18257/58 Bilaspur-Chirmiri Express at Kargi Road and 18257/58 Bilaspur-Chirmiri Express at Belgahana,07.09.2023,CC-40(O)-2023.pdf,ST
40N,"Stoppage of train services over CR, SECR, WCR & WR",11.08.2023,CC-40N%2011%20stoppage%20over%20WCR%20%26%20WR.pdf,ST
40M,Stoppage of SECR & SER,03.08.2023,CC-40M-2023-STOP-SECR-SER.pdf,ST
40L,"Stoppage over CR, SECR & WCR",03.08.2023,CC%2040%20L.pdf,ST
40K,"Stoppage of 12217/18 Kochuveli-Chandigarh Express, 12483/84 Kochuveli-Amritsar Express, 22659/60 Kochuveli-Yognagri Rishikesh Express and 12449/50 Madgaon-Chandigarh Express at Ratlam",29.05.2023,cc%2040k.pdf,ST
40J,Stoppage of 22163 Bhopal-Khajuraho Express at Ishanagar,19.05.2023,CC-40J-2023-STOP-ISHANAGAR.pdf,ST
40I,Stoppage of train services at Pipraigaon and Kolaras,02.05.2023,CC%2040%20I.pdf,ST
40H,Stoppage of 19019/20 Bandra (T)-Haridwar Express & 19037/38 Barauni-Bandra(T) Avadh Express at Garoth and 20957/58 Indore-New Delhi Express at Shamgarh,28.04.2023,CC-40H-2023-STOP-GAROTH-SHAMGARH%20(1).pdf,ST
40G,08269/70 Anuppur-Chirmiri Passenger Special at Manendragarh,13.04.2023,CC%2040%20G.pdf,08
40F,Stoppage over WCR  ,20.03.2023,CC40F.pdf,ST
40E,"Stoppages over CR, WCR & WR",06.03.2023,CC%2040%20E.pdf,ST
40D,Stoppage of 12197/98 Bhopal-Gwalior Express at Kolaras and Badarwars,04.03.2023,CC%2040%20D.pdf,ST
40C,Stoppages over SECR,03.03.2023,CC%2040%20C.pdf,ST
40B,Stoppages over SECR,02.03.2023,CC%2040%20B.pdf,ST
40A,"Stoppage of 18233/34 Indore-Bilaspur Narmada Express at Jaithari, 18477/78 Puri-Rishikesh Utkal Express at Chandia Road, 15159/60 Chhapra-Durg Sarnath Express & 18247/48 Bilaspur-Rewa Express at Umaria, 18247/48 Bilaspur-Rewa Express at Birsinghpur, 12167/68 Lokmanya Tilak (T)-Banaras Express at Burhanpur and 19483/84 Ahmedabad-Barauni Express at Khandwa",01.03.2023,CC%2040%20A.pdf,ST
40,"Stoppages of train services over CR, NCR, WCR & WR",28.02.2023,CC%2040.pdf,ST
39,Introduction of 19821/22 Asarva-Kota Express,27.02.2023,CC%2039.pdf,IN
38,Introduction of 12981/82 Jaipur-Asarva Express,27.02.2023,CC%2038.pdf,IN
37,"Stoppage at 19713/14 Jaipur-Secunderabad Express at Multai, 22175/76 Nagpur-Ajmer Express at Amla and 11079 Lokmanya Tilak (T)-Gorakhpur Express at Harda",27.02.2023,CC%2037.pdf,ST
36,Extension of 12537/12538 Muzaffarpur-Banaras Express (bi-weekly) upto Prayagraj Rambagh,27.02.2023,CC%2036.pdf,EX
35,Extension of 19329/30 Indore-Udaipur Express upto Asarva.,27.02.2023,CC%2035.pdf,EX
34,Stoppage of 22671/22672 Chennai Egmore- Madurai Tejas Express at Tambaram.,24.02.2023,CC%2034.pdf,ST
33,Stoppage of 12991/92 Udaipur-Jaipur Express(daily) at Asalpur Jobner and 12467/68 Jaipur-Jaisalmer Leelan Express at Kanakpura,20-02-2023,CC%2033.pdf,ST
32,Review of experimental stoppages at Bagdehi and Bamra,14.02.2023,CC%2032.pdf,RE
31A,Modification in date of stoppage of trains at Pokhrayan,14.02.2023,CC%2031%20A.pdf,MO
31,"Stoppage of 12103/04 Pune-Lucknow Express(Weekly), 16093/94 Lucknow-Chennai Express (Bi-weekly) and 15065/66 Gorakhpur-Panvel Express( 5 days) trains at Pokhrayan station",13.02.2023,cc%2031.pdf,ST
30,"Stoppage of 12763 Tirupati-Secunderabad Express (5 days a week), 17205/06 Sainagar Shirdi-Kakinada (triweekly) and 17207/08 Sainagar Shirdi-Vijaywada Express (Weekly) at Kesamudram",10.02.2023,CC%2030.pdf,ST
29,Stoppage of 13243/13244 Patna-Bhabua Express at Pusauli Station.,09.02.2023,CC%2029.pdf,ST
28,Stoppage of 22129/30 Lokmanya Tilak (T)-Prayagraj Tulsi Express at Nivari,09.02.2023,CC%2028.pdf,ST
27,Introduction of Vande Bharat Express Between CSMT and Sainagar Shirdi and Between CSMT and Solapur,08.02.2023,CC%2027.pdf,IN
26,Operating 12209/10 Kanpur Central-Kathgodam Garib Rath via Rampur Jn,08.02.2023,CC%2026.pdf,OP
25,Stoppage of 13201/02 Patna-Lokmanya Tilak(T) Express at Nepanagar,06.02.2023,CC%2025.pdf,ST
24,Stoppage of 13020 Kathgodam-Howrah Bagh Express and 13021 Howrah-Raxaul Mithila Express at Barhiya station,03.02.2023,CC%2024.pdf,ST
23,Stoppage of 18237/38 Korba/Bilaspur-Amritsar Chattisgarh Express (Daily) at Basai station.,01.02.2023,CC%2023.pdf,ST
22,12393/94 Rajendranagar(T)- New Delhi Sampoorna Kranti Express at Ara,31.01.2023,CC%2022.pdf,12
21,"Stoppage of 14801/02 Jodhpur-Indore Express at Raila Road, 19609/10 Udaipur-Rishikesh Express at Hamirgarh and 19817/18 Ratlam-Agra Fort Express at Shyampura",30.01.2023,CC%2021.pdf,ST
20,Stoppage of 19715/16 Jaipur-Gomtinagar Express (Tri-weekly) and 22921/22 Bandra (T)-Gorakhpur Antyodaya Express (Weekly) at Gursahaiganj,27.01.2023,CC%2020.pdf,ST
19,Stoppage of 12937/38 Howrah-Gandhidham Garbha Express at Mirzapur and 12947/48 Patna-Ahmedabad Azimabad Expess at Vindhyachal,27.01.2023,CC%2019.pdf,ST
18,"Stoppage of 20955/56 Surat-Mahuva Express at Damnagar, 20959/60 Valsad-Vadnagar Express at Visnagar",25.01.2023,CC%2018.pdf,ST
17,Extension of 19724 Rewari-Phulera Express upto Madar Junction and change in originating station of 09735 Phulera-Rewari Passenger Special to Madar Junction.,24.01.2023,CC%2017.pdf,EX
16,Stoppage of 18615/18616 Hatia-Howrah Kriya Yoga Express at Chandil station,27.01.2023,CC%2016.pdf,ST
15A,Stoppage of 20451/52 Sogaria-New Delhi Express at Hindaun City and 12415/16 Indore-New Delhi Express at Shri Mahabirji,14.09.2023,CC-15%20A.pdf,ST
14,"Stoppages of 18233/34 Indore-Bilaspur Narmada Express and 18247/48 Bilaspur-Rewa Express at Kargi Road, 18233/34 Indore-Bilaspur Narmada Express at Belgahna, 18109/10 Tatanagar-Itwrai Passenger at Belha",27.01.2023,CC%2014.pdf,ST
13,"Stoppage of 18477/78 Puri-Yognagari Rishikesh Express, 12875/76 Anand Vihar(T)-Puri Neelachal Express at Sakhi Gopal",27.01.2023,CC%2013.pdf,ST
12,Stoppage of 16593/94 Bengaluru-Nanded Express at Kamalnagar,24.01.2023,CC%2012.pdf,ST
11,Stoppage of 17615/16 Kacheguda-Madurai Express & 16127/28 Chennai Egmore-Guruvayur Express at Kodaikanal Road,24.01.2023,CC%2011.pdf,ST
10,Naming of 20831/32 Shamlimar-Sambalpur Express (Tri-weekly) as Mahima Gosain Express,27.01.2023,CC%2010.pdf,NA
09,"Stoppage of 15205/06 Jabalpur-Lucknow Chitrkoot Express at Majhgawan (MLG), 15159/60 Chhapra-Durg Sarnath Express at Jaitwar (JTW), 18247/48 Rewa-Bilaspur Express at Unchhera (UHR), 22189/90 Rewa-Jabalpur Express at Jukehi (JKE).",18.01.2023,CC%2009.pdf,ST
08,Stoppage of 20901/20902 Mumbai Central - Gandhinagar Capital Vande Bharat Express at Borivali,17.01.2023,CC%2008.pdf,ST
07,Change in days of operation of 20901/20902 Mumbai Central - Gandhinagar Capital Vande Bharat Express ( operation on Sundays instead of Wednesdays),17.01.2023,CC%2007.pdf,CH
06,Extension of 56701/56702 Madurai-Teni passenger (06701/06702 Madurai-Teni unreserved special) and 20601/20602 MGR Chennai Central-Madurai Express upto Bodinayakanur.,16.01.2023,CC%2006.pdf,EX
05B,Introduction of train service on  Thiruthuraipoondi-Agasthiyampalli section ,06.04.2023,CC%2005%20B.pdf,IN
05 A,Put on hold on order issued vide CC No. 05,27.01.2023,CC%205A.pdf,PU
05,Introduction of 2 pairs of DEMU train services on the Thiruthuraipoondi-Agasthiyampalli section.,16.01.2023,CC%2005.pdf,IN
